employee_id,nom,prenom,genre,date_naissance,email,departement,ville,contrat,date_embauche,anciennete_annees,salaire_mensuel_brut,manager_id,temps_partiel,taux_activite
1149,Michel,Antoine,F,1974-10-09,antoine.michel@datascope.fr,Marketing,Nantes,Stage,2016-04-07,8.7,900,,Non,50
1686,Roux,Romain,M,1998-10-10,romain.roux@datascope.fr,Marketing,Strasbourg,CDI,2018-01-10,7.0,2293.0,1092,Non,50
2985,David,Chloé,F,1971-05-13,chloé.david@datascope.fr,RH,Toulouse,CDI,2017-12-02,7.1,2956.0,2245,Non,100
3341,Durand,Romain,F,1966-01-10,romain.durand@datascope.fr,RH,Marseille,CDI,2018-08-24,6.4,3159.0,1201,Non,100
1139,David,Léa,F,1965-07-21,léa.david@datascope.fr,Juridique,Nantes,CDI,2017-09-28,7.3,,1880,Non,100
1430,Simon,Pierre,F,1992-03-01,pierre.simon@datascope.fr,Direction,Nantes,CDD,2017-12-02,7.1,2443.0,,Oui,80
3372,Lefebvre,Sarah,F,1979-04-15,sarah.lefebvre@datascope.fr,Logistique,Nantes,CDI,2020-01-24,4.9,3761.0,1875,Non,100
1882,Richard,Chloé,F,2000-06-13,chloé.richard@datascope.fr,Marketing,Lille,CDI,2020-02-11,4.9,2535.0,2515,Non,50
2814,Martin,Emma,F,1978-06-03,emma.martin@datascope.fr,Informatique,Grenoble,CDD,2024-06-12,0.6,1412.0,,Non,100
3228,Simon,Chloé,M,1996-10-13,chloé.simon@datascope.fr,Opérations,Strasbourg,CDD,2020-09-07,4.3,2516.0,1127,Non,50
1489,Martin,Thomas,NB,1994-03-02,thomas.martin@datascope.fr,Juridique,Nantes,CDI,2019-03-30,5.8,2128.0,1136,Non,50
2039,Dubois,Léa,F,1986-01-30,léa.dubois@datascope.fr,Juridique,Grenoble,CDD,2024-09-22,0.3,2487.0,,Non,80
3221,Bernard,Antoine,M,1975-04-27,antoine.bernard@datascope.fr,Commercial,Toulouse,CDI,2022-01-30,2.9,1149.0,1845,Oui,100
2620,Michel,Sophie,M,1965-11-11,sophie.michel@datascope.fr,R&D,Nice,Stage,2019-06-18,5.5,900,,Non,80
3049,Bernard,Romain,F,1997-11-14,romain.bernard@datascope.fr,Direction,Grenoble,CDI,2023-11-29,1.1,2930.0,2515,Non,100
2599,Richard,Nicolas,F,2000-08-17,nicolas.richard@datascope.fr,Direction,Bordeaux,CDD,2021-06-08,3.6,2114.0,2597,Non,100
2294,Roux,Paul,M,2015-02-17,paul.roux@datascope.fr,Logistique,Nice,CDI,2021-05-05,3.7,,,Non,100
1267,Bernard,Romain,M,1971-05-28,romain.bernard@datascope.fr,Direction,Nice,CDD,2019-12-16,5.0,2439.0,1790,Non,100
1468,Robert,Antoine,M,1996-11-04,antoine.robert@datascope.fr,Juridique,Marseille,CDD,2018-06-01,6.6,3484.0,1747,Non,100
2511,Vincent,Antoine,F,1992-08-27,antoine.vincent@datascope.fr,Direction,Lille,Stage,2022-06-09,2.6,900,1957,Oui,100
2848,Lefebvre,Antoine,F,1970-08-13,antoine.lefebvre@datascope.fr,Logistique,Marseille,Interim,2023-05-02,1.7,2381.0,1957,Non,100
2493,Michel,Alice,M,1970-07-11,alice.michel@datascope.fr,Finance,Lille,CDI,2021-09-22,3.3,2576.0,3118,Non,100
3040,Moreau,Paul,F,1996-06-03,paul.moreau@datascope.fr,Commercial,Bordeaux,CDI,2021-12-23,3.0,2420.0,,Non,100
1459,Moreau,Hugo,F,1985-12-17,hugo.moreau@datascope.fr,Commercial,Strasbourg,Interim,2018-12-23,6.0,1589.0,1790,Non,100
2546,Simon,Antoine,M,1979-08-20,antoine.simon@datascope.fr,Marketing,Grenoble,CDI,2022-09-20,2.3,3902.0,1957,Non,50
1295,Lefebvre,Marie,F,2000-12-14,marie.lefebvre@datascope.fr,RH,Marseille,CDI,2018-11-18,6.1,2181.0,1100,Non,100
1452,Vincent,Lucas,F,1987-04-08,lucas.vincent@datascope.fr,RH,Grenoble,CDI,2023-05-20,1.6,2683.0,1957,Oui,100
1368,Robert,Louis,F,1992-08-03,louis.robert@datascope.fr,Commercial,Bordeaux,CDI,2018-04-21,6.7,4061.0,,Non,100
2501,Simon,Sophie,F,1998-02-23,sophie.simon@datascope.fr,Opérations,Grenoble,CDI,2016-09-15,8.3,2640.0,1401,Oui,100
1176,Simon,Pierre,F,1980-08-22,pierre.simon@datascope.fr,R&D,Toulouse,CDD,2018-02-27,6.8,1851.0,1136,Non,100
1379,Laurent,Pierre,F,1972-03-02,pierre.laurent@datascope.fr,Opérations,Paris,CDI,2016-11-05,8.2,2574.0,,Oui,100
1537,Lefebvre,Sophie,F,1969-11-02,sophie.lefebvre@datascope.fr,Opérations,Grenoble,Stage,2018-03-07,6.8,900,1195,Oui,100
2133,Martin,Julie,M,1977-05-11,julie.martin@datascope.fr,Informatique,Paris,CDI,2023-07-13,1.5,2569.0,2630,Non,100
1965,Leroy,Sophie,F,1996-12-29,sophie.leroy@datascope.fr,Informatique,Lyon,CDI,2016-09-28,8.3,2587.0,2122,Non,100
1312,Petit,Emma,F,2000-10-23,emma.petit@datascope.fr,Logistique,Lille,CDD,2023-08-28,1.3,1790.0,3016,Non,80
1434,Durand,Inès,M,1976-08-11,inès.durand@datascope.fr,Juridique,Grenoble,CDI,2015-04-07,9.7,2373.0,1957,Non,50
2216,Bertrand,Sarah,F,1973-11-29,sarah.bertrand@datascope.fr,Direction,Bordeaux,CDI,2022-06-21,2.5,2618.0,1957,Non,100
2993,Bertrand,Julie,F,1994-10-06,julie.bertrand@datascope.fr,R&D,Strasbourg,CDI,2022-05-06,2.7,3186.0,2421,Non,80
1404,Bertrand,Inès,F,1970-03-21,inès.bertrand@datascope.fr,Opérations,Lille,CDI,2022-09-19,2.3,3377.0,2245,Non,50
2383,Laurent,Lucas,M,1985-01-20,lucas.laurent@datascope.fr,Commercial,Nantes,CDI,2016-08-14,8.4,3410.0,1845,Non,100
2080,Durand,Lucas,NB,1982-09-21,lucas.durand@datascope.fr,Finance,Bordeaux,CDD,2019-10-19,5.2,2082.0,,Non,100
1538,Lefebvre,Julie,F,1982-09-08,julie.lefebvre@datascope.fr,Commercial,Lille,CDI,2022-01-04,3.0,3446.0,2421,Non,100
2025,Fournier,Alice,M,1991-06-25,alice.fournier@datascope.fr,Finance,Nice,CDD,2019-12-04,5.1,1964.0,1641,Oui,80
2980,Fournier,Inès,M,1966-12-27,inès.fournier@datascope.fr,R&D,Marseille,CDI,2023-12-27,1.0,2832.0,3028,Non,100
1803,Richard,Louis,F,1996-05-30,louis.richard@datascope.fr,Finance,Lille,CDI,2022-03-15,2.8,1707.0,3118,Non,100
2636,David,Hugo,F,1971-07-30,hugo.david@datascope.fr,Marketing,Nantes,Alternance,2015-11-22,9.1,1146.0,1092,Non,50
2649,Dubois,Thomas,F,1971-03-13,thomas.dubois@datascope.fr,Direction,Nantes,Stage,2020-08-09,4.4,900,1875,Oui,100
1553,Leroy,Marie,M,1974-02-08,marie.leroy@datascope.fr,R&D,Bordeaux,CDI,2020-08-20,4.4,2106.0,,Non,80
3001,Thomas,Léa,M,1988-10-14,léa.thomas@datascope.fr,Opérations,Nice,CDI,2022-08-29,2.3,3550.0,2245,Non,100
1451,Thomas,Alice,M,1971-06-10,alice.thomas@datascope.fr,Direction,Nice,CDD,2015-10-23,9.2,1808.0,,Non,50
2361,Moreau,Thomas,F,1965-05-06,thomas.moreau@datascope.fr,Juridique,Paris,CDI,2023-11-17,1.1,3054.0,1100,Non,80
1109,Dubois,Camille,M,1988-04-19,camille.dubois@datascope.fr,Juridique,Toulouse,CDD,2020-07-28,4.4,2761.0,1747,Non,100
2185,Moreau,Chloé,M,1969-12-10,chloé.moreau@datascope.fr,Juridique,Grenoble,CDI,2015-09-02,9.3,3362.0,,Non,80
1615,Petit,Inès,M,1978-06-26,inès.petit@datascope.fr,Commercial,Strasbourg,CDI,2024-12-10,0.1,1912.0,2461,Non,100
2078,Garcia,Louis,F,1969-08-09,louis.garcia@datascope.fr,Direction,Marseille,CDI,2022-08-21,2.4,2829.0,2515,Non,100
2792,Michel,Emma,F,1987-02-09,emma.michel@datascope.fr,RH,Nice,CDD,2024-01-24,0.9,1251.0,2461,Oui,80
1705,Fournier,Antoine,M,1971-10-07,antoine.fournier@datascope.fr,Finance,Bordeaux,Stage,2022-03-06,2.8,900,2645,Non,100
1222,Roux,Marie,M,1983-01-08,marie.roux@datascope.fr,Marketing,Bordeaux,CDI,2023-07-31,1.4,3558.0,1561,Non,80
1325,Richard,Emma,M,1973-05-17,emma.richard@datascope.fr,Opérations,Paris,CDD,2015-11-04,9.2,1368.0,1307,Non,100
2349,Bernard,Alice,M,1998-01-13,alice.bernard@datascope.fr,Direction,Bordeaux,CDI,2024-07-16,0.5,4287.0,3004,Non,100
3124,Roux,Sophie,M,1975-07-15,sophie.roux@datascope.fr,Informatique,Toulouse,CDI,2020-02-08,4.9,2447.0,1401,Non,80
1171,Petit,Alice,F,1995-05-17,alice.petit@datascope.fr,Commercial,Grenoble,CDI,2022-07-13,2.5,4643.0,2645,Non,100
2327,Vincent,Nicolas,M,1993-03-22,nicolas.vincent@datascope.fr,RH,Marseille,CDD,2023-02-10,1.9,2185.0,,Non,50
1012,Moreau,Chloé,F,1994-09-10,chloé.moreau@datascope.fr,Informatique,Marseille,CDI,2022-05-18,2.6,2474.0,1561,Non,80
3072,Martin,Nicolas,F,1993-02-09,nicolas.martin@datascope.fr,R&D,Grenoble,CDI,2021-07-29,3.4,3184.0,1179,Non,80
1466,Robert,Emma,F,1998-01-02,emma.robert@datascope.fr,Finance,Lyon,CDD,2022-01-13,3.0,2710.0,2967,Non,100
2520,Laurent,Pierre,F,1979-05-17,pierre.laurent@datascope.fr,Juridique,Nice,CDI,2020-07-16,4.5,2085.0,1569,Oui,100
3022,Petit,Paul,F,1997-12-28,paul.petit@datascope.fr,Finance,Lyon,CDI,2019-08-02,5.4,3339.0,3334,Non,100
2888,Thomas,Alice,F,1991-05-31,alice.thomas@datascope.fr,Opérations,Grenoble,CDI,2020-07-12,4.5,2422.0,2245,Non,100
1242,Garcia,Louis,M,1994-09-05,louis.garcia@datascope.fr,Commercial,Marseille,CDD,2018-06-06,6.6,1714.0,3142,Non,50
1713,Durand,Julie,M,1972-04-09,julie.durand@datascope.fr,Informatique,Strasbourg,CDI,2015-08-16,9.4,2561.0,2630,Oui,100
2505,Martin,Thomas,M,1983-08-22,thomas.martin@datascope.fr,Commercial,Nice,CDD,2016-03-09,8.8,2078.0,1005,Non,80
1269,Fournier,Julie,M,1978-02-03,julie.fournier@datascope.fr,R&D,Nice,CDD,2022-04-09,2.7,3250.0,3118,Non,100
3120,Martin,Romain,F,1993-01-15,romain.martin@datascope.fr,R&D,Strasbourg,CDI,2024-03-23,0.8,1667.0,1747,Non,100
2444,Bernard,Alice,F,1998-03-11,alice.bernard@datascope.fr,Commercial,Grenoble,CDI,2017-05-04,7.7,2609.0,1790,Non,80
3236,Dubois,Lucas,M,1975-06-21,lucas.dubois@datascope.fr,Juridique,Nantes,Interim,2017-07-04,7.5,2174.0,1790,Non,50
1240,David,Thomas,NB,1991-10-22,thomas.david@datascope.fr,Logistique,Toulouse,CDI,2019-02-14,5.9,3036.0,,Oui,50
1398,Laurent,Hugo,F,1992-01-25,hugo.laurent@datascope.fr,Logistique,Strasbourg,CDI,2022-03-09,2.8,2957.0,1948,Non,100
1443,Leroy,Alice,F,1975-01-16,alice.leroy@datascope.fr,Informatique,Marseille,CDI,2016-08-14,8.4,2540.0,2607,Oui,100
2603,Petit,Julie,NB,1980-07-26,julie.petit@datascope.fr,RH,Nantes,CDD,2022-06-25,2.5,3555.0,2067,Non,100
1323,Simon,Chloé,F,1982-11-08,chloé.simon@datascope.fr,RH,Marseille,CDI,2023-03-04,1.8,3343.0,3004,Non,100
1241,Bernard,Thomas,M,1968-08-07,thomas.bernard@datascope.fr,Marketing,Strasbourg,CDI,2017-11-29,7.1,2197.0,2122,Non,50
3385,Lefebvre,Lucas,F,1966-03-02,lucas.lefebvre@datascope.fr,Opérations,Nantes,CDD,2018-03-10,6.8,2046.0,1641,Non,100
2190,Robert,Paul,M,1989-08-23,paul.robert@datascope.fr,Logistique,Marseille,Stage,2019-06-24,5.5,900,2421,Non,50
2783,Lefebvre,Théo,M,1978-05-21,théo.lefebvre@datascope.fr,Marketing,Nantes,CDI,2018-12-20,6.0,3308.0,,Oui,80
2701,Durand,Julie,F,1980-08-01,julie.durand@datascope.fr,Informatique,Lyon,CDD,2023-06-03,1.6,1564.0,,Non,100
2337,Garcia,Paul,F,1976-01-28,paul.garcia@datascope.fr,RH,Grenoble,Alternance,2020-11-23,4.1,930.0,1948,Non,100
1020,Thomas,Chloé,F,1976-02-28,chloé.thomas@datascope.fr,Juridique,Nice,CDI,2020-03-16,4.8,2808.0,3284,Oui,80
1507,Richard,Théo,F,1972-07-28,théo.richard@datascope.fr,Marketing,Marseille,CDI,2021-03-25,3.8,2765.0,3004,Non,50
1511,Garcia,Lucas,F,1993-07-26,lucas.garcia@datascope.fr,Marketing,Lyon,Alternance,2018-05-24,6.6,964.0,1957,Oui,100
1974,David,Camille,M,1968-04-03,camille.david@datascope.fr,RH,Strasbourg,CDD,2022-05-13,2.6,2287.0,1335,Non,100
1197,Robert,Sarah,F,1965-07-03,sarah.robert@datascope.fr,Direction,Grenoble,CDI,2022-08-06,2.4,3208.0,2515,Non,100
2163,Garcia,Sophie,M,1966-05-22,sophie.garcia@datascope.fr,Finance,Grenoble,CDI,2017-04-27,7.7,2351.0,2645,Oui,100
2811,Richard,Louis,M,1978-08-09,louis.richard@datascope.fr,Opérations,Marseille,CDI,2016-02-20,8.9,1039.0,,Non,50
2616,Lefebvre,Hugo,F,1975-03-18,hugo.lefebvre@datascope.fr,R&D,Nantes,CDI,2018-07-20,6.5,2954.0,2122,Non,80
2560,Thomas,Inès,NB,1989-05-27,inès.thomas@datascope.fr,Direction,Strasbourg,Stage,2015-06-21,9.5,900,,Non,100
1723,Michel,Antoine,M,1976-10-27,antoine.michel@datascope.fr,Finance,Bordeaux,CDI,2022-11-11,2.1,2871.0,1641,Non,50
1629,Michel,Louis,F,1986-11-09,louis.michel@datascope.fr,Opérations,Lille,CDI,2016-07-26,8.4,3790.0,,Non,80
3375,Roux,Théo,M,1980-11-03,théo.roux@datascope.fr,Logistique,Toulouse,CDD,2018-03-10,6.8,2052.0,,Non,100
3363,Roux,Théo,M,1972-01-04,théo.roux@datascope.fr,R&D,Toulouse,CDI,2017-07-01,7.5,2289.0,1335,Non,100
1237,Thomas,Théo,NB,1976-03-22,théo.thomas@datascope.fr,RH,Lyon,CDI,2017-07-26,7.4,2009.0,1957,Non,50
2435,Martin,Louis,M,1999-07-19,louis.martin@datascope.fr,RH,Nantes,CDI,2022-10-29,2.2,2146.0,,Non,100
1607,Vincent,Lucas,M,1991-03-31,lucas.vincent@datascope.fr,Informatique,Bordeaux,CDI,2015-07-19,9.5,2012.0,2515,Non,50
2969,Roux,Théo,M,1985-08-14,théo.roux@datascope.fr,Juridique,Lyon,Alternance,2023-07-12,1.5,1141.0,1100,Non,100
1055,Richard,Hugo,F,1998-01-05,hugo.richard@datascope.fr,Commercial,Lyon,Interim,2018-02-10,6.9,1964.0,3016,Non,50
1751,David,Emma,F,1999-06-07,emma.david@datascope.fr,Direction,Marseille,CDI,2022-08-26,2.3,3073.0,2645,Non,100
3097,Bernard,Emma,M,1980-05-12,emma.bernard@datascope.fr,Opérations,Toulouse,Stage,2022-09-07,2.3,900,2515,Non,80
1492,Vincent,Louis,F,1971-04-05,louis.vincent@datascope.fr,R&D,Paris,CDI,2016-01-23,8.9,2664.0,2461,Oui,50
1787,Michel,Théo,M,1976-07-05,théo.michel@datascope.fr,Informatique,Strasbourg,CDI,2017-01-31,7.9,2252.0,3004,Oui,80
2566,Vincent,Camille,M,2000-05-30,camille.vincent@datascope.fr,Commercial,Marseille,CDI,2024-06-05,0.6,3404.0,1195,Non,80
2606,David,Léa,F,1989-11-12,léa.david@datascope.fr,Opérations,Lille,CDD,2018-04-06,6.7,2901.0,1307,Non,100
2005,Laurent,Paul,M,1969-08-30,paul.laurent@datascope.fr,Logistique,Toulouse,CDD,2018-01-15,7.0,2171.0,1194,Non,100
1151,Robert,Camille,M,1993-07-09,camille.robert@datascope.fr,R&D,Nantes,CDI,2020-08-11,4.4,2730.0,1519,Non,50
2567,Garcia,Paul,M,1974-04-11,paul.garcia@datascope.fr,Logistique,Lyon,CDI,2020-10-22,4.2,3354.0,,Non,100
2222,Leroy,Pierre,M,1985-04-17,pierre.leroy@datascope.fr,R&D,Lille,CDD,2021-11-21,3.1,2707.0,,Non,100
2747,Petit,Lucas,M,1975-01-24,lucas.petit@datascope.fr,RH,Nantes,CDI,2016-09-06,8.3,2585.0,2597,Non,100
1293,Laurent,Antoine,F,1980-10-31,antoine.laurent@datascope.fr,Direction,Nantes,CDI,2017-03-21,7.8,3004.0,2645,Oui,100
3198,Lefebvre,Julie,F,1995-03-05,julie.lefebvre@datascope.fr,Finance,Strasbourg,CDI,2019-05-26,5.6,2635.0,3284,Non,50
2376,David,Camille,M,1977-06-23,camille.david@datascope.fr,Commercial,Toulouse,CDI,2024-06-13,0.6,4380.0,2122,Oui,100
2228,Bertrand,Louis,NB,2000-01-01,louis.bertrand@datascope.fr,Commercial,Marseille,Alternance,2017-03-05,7.8,989.0,2515,Non,100
1919,Thomas,Sophie,M,1998-07-20,sophie.thomas@datascope.fr,Direction,Nice,CDD,2015-12-14,9.0,,,Oui,100
2827,Laurent,Antoine,F,1996-01-03,antoine.laurent@datascope.fr,Commercial,Bordeaux,CDI,2022-10-11,2.2,1596.0,,Oui,80
3144,Lefebvre,Chloé,M,1985-02-21,chloé.lefebvre@datascope.fr,Logistique,Lille,CDI,2024-12-05,0.1,3009.0,2645,Non,100
1945,Dubois,Paul,M,1989-03-29,paul.dubois@datascope.fr,RH,Marseille,Alternance,2019-10-22,5.2,994.0,3004,Oui,100
2170,Dubois,Antoine,F,1990-10-21,antoine.dubois@datascope.fr,Finance,Nice,CDI,2017-12-26,7.0,3745.0,,Non,50
2090,Richard,Marie,M,1991-04-08,marie.richard@datascope.fr,R&D,Marseille,Alternance,2015-12-01,9.1,1106.0,2619,Non,80
2686,Bernard,Alice,M,1987-10-29,alice.bernard@datascope.fr,Direction,Strasbourg,CDI,2018-05-16,6.6,1676.0,1195,Non,100
2908,Simon,Nicolas,F,1981-03-16,nicolas.simon@datascope.fr,Marketing,Paris,Interim,2022-06-17,2.5,1593.0,,Oui,100
1985,Roux,Thomas,F,1974-09-30,thomas.roux@datascope.fr,RH,Paris,CDD,2020-07-14,4.5,2149.0,3118,Non,50
1417,Fournier,Chloé,F,1982-04-01,chloé.fournier@datascope.fr,Opérations,Strasbourg,CDI,2021-01-28,3.9,2722.0,1179,Oui,100
3064,David,Inès,F,1972-10-30,inès.david@datascope.fr,R&D,Grenoble,CDI,2023-10-02,1.2,2666.0,1845,Non,100
3103,Moreau,Paul,F,1982-06-11,paul.moreau@datascope.fr,RH,Lyon,CDI,2018-06-06,6.6,2219.0,2619,Non,100
2954,Leroy,Pierre,M,1970-11-12,pierre.leroy@datascope.fr,R&D,Nantes,CDI,2017-08-27,7.3,,1335,Non,100
1891,Simon,Chloé,F,1999-09-14,chloé.simon@datascope.fr,Juridique,Bordeaux,CDD,2017-04-18,7.7,2212.0,1818,Oui,100
2964,Bernard,Sarah,M,1982-03-16,sarah.bernard@datascope.fr,R&D,Strasbourg,CDI,2017-02-27,7.8,2833.0,1957,Non,50
3170,Bertrand,Inès,M,1988-09-03,inès.bertrand@datascope.fr,Direction,Grenoble,CDI,2023-12-14,1.0,3551.0,1790,Non,100
2208,Lefebvre,Léa,M,1982-08-23,léa.lefebvre@datascope.fr,Marketing,Bordeaux,Interim,2020-03-01,4.8,3279.0,1880,Non,50
2439,Durand,Pierre,M,1997-11-19,pierre.durand@datascope.fr,RH,Lyon,CDD,2017-03-16,7.8,1178.0,1127,Non,100
1400,Richard,Léa,F,2000-12-04,léa.richard@datascope.fr,Finance,Lille,CDI,2021-03-05,3.8,1998.0,3004,Non,100
1236,Michel,Lucas,M,1978-07-21,lucas.michel@datascope.fr,Marketing,Nantes,Stage,2020-07-22,4.4,900,1790,Non,100
3060,Fournier,Emma,F,1999-09-19,emma.fournier@datascope.fr,Commercial,Marseille,CDI,2015-06-28,9.5,1979.0,2645,Non,50
1193,Vincent,Inès,F,1997-10-04,inès.vincent@datascope.fr,Finance,Nantes,CDI,2017-11-16,7.1,2307.0,1957,Non,100
1815,Richard,Chloé,M,1997-05-23,chloé.richard@datascope.fr,Commercial,Paris,CDD,2021-08-14,3.4,2528.0,3118,Oui,100
3397,Michel,Paul,F,1974-02-22,paul.michel@datascope.fr,Direction,Paris,CDD,2017-05-28,7.6,2575.0,2122,Non,100
2940,Roux,Pierre,M,1986-12-18,pierre.roux@datascope.fr,Juridique,Toulouse,CDD,2016-01-27,8.9,1484.0,2967,Non,100
1915,Dubois,Marie,F,2000-12-24,marie.dubois@datascope.fr,RH,Toulouse,CDI,2021-10-11,3.2,2893.0,2607,Oui,100
2745,Robert,Léa,M,1965-08-11,léa.robert@datascope.fr,RH,Bordeaux,CDI,2023-07-25,1.4,3144.0,3028,Non,100
2465,Simon,Julie,F,1989-06-22,julie.simon@datascope.fr,Direction,Nice,CDD,2023-03-16,1.8,2413.0,1875,Non,100
1279,Lefebvre,Marie,F,1982-10-15,marie.lefebvre@datascope.fr,Marketing,Marseille,CDI,2024-11-09,0.1,2962.0,1875,Oui,80
2430,Robert,Julie,M,1981-08-23,julie.robert@datascope.fr,Finance,Nice,CDI,2024-02-04,0.9,2782.0,1747,Oui,100
1578,Dubois,Antoine,F,1999-11-02,antoine.dubois@datascope.fr,R&D,Bordeaux,CDD,2022-10-11,2.2,2744.0,2515,Non,100
1990,Bertrand,Théo,F,1983-03-06,théo.bertrand@datascope.fr,R&D,Grenoble,CDI,2023-06-06,1.6,2785.0,,Non,100
2024,Garcia,Julie,M,1990-06-12,julie.garcia@datascope.fr,RH,Bordeaux,CDI,2015-11-06,9.2,2532.0,2245,Oui,100
2736,Martin,Nicolas,F,2000-07-18,nicolas.martin@datascope.fr,Direction,Lille,CDI,2015-03-05,9.8,2262.0,3378,Non,100
1438,Richard,Théo,F,1977-09-11,théo.richard@datascope.fr,Finance,Strasbourg,CDI,2023-07-19,1.5,1853.0,1561,Non,100
2490,Thomas,Thomas,M,1966-07-30,thomas.thomas@datascope.fr,Opérations,Paris,CDI,2020-12-23,4.0,3411.0,2515,Non,100
2489,Richard,Sophie,F,1977-02-28,sophie.richard@datascope.fr,Logistique,Marseille,CDD,2020-11-10,4.1,1847.0,1092,Non,50
2292,Garcia,Alice,F,1966-03-30,alice.garcia@datascope.fr,Commercial,Strasbourg,Alternance,2017-02-27,7.8,900,1196,Non,80
2642,Bertrand,Sophie,M,1976-12-23,sophie.bertrand@datascope.fr,Commercial,Bordeaux,CDI,2019-10-07,5.2,2212.0,1335,Oui,100
1448,Bernard,Lucas,M,1968-08-16,lucas.bernard@datascope.fr,Commercial,Grenoble,CDI,2017-11-18,7.1,2876.0,2835,Non,80
1175,Dubois,Léa,F,1977-07-24,léa.dubois@datascope.fr,Marketing,Grenoble,Stage,2015-01-21,9.9,900,2630,Non,100
1854,Michel,Camille,F,1990-12-12,camille.michel@datascope.fr,Informatique,Nice,CDD,2016-02-04,8.9,3367.0,2645,Oui,100
2043,Petit,Chloé,F,1969-05-29,chloé.petit@datascope.fr,Commercial,Nice,CDI,2022-07-15,2.5,2537.0,3334,Non,100
2329,Simon,Inès,F,1972-10-04,inès.simon@datascope.fr,Logistique,Lille,CDD,2018-12-14,6.0,3031.0,1196,Non,100
2313,Leroy,Thomas,NB,1972-07-25,thomas.leroy@datascope.fr,Marketing,Nantes,Alternance,2015-01-20,9.9,913.0,,Non,80
2941,Martin,Antoine,M,1979-04-22,antoine.martin@datascope.fr,Marketing,Toulouse,CDI,2021-09-11,3.3,,,Oui,50
2072,Durand,Marie,M,1977-04-14,marie.durand@datascope.fr,Marketing,Marseille,CDI,2020-06-16,4.5,2741.0,1195,Non,100
1432,Simon,Nicolas,M,1997-11-19,nicolas.simon@datascope.fr,Opérations,Marseille,Interim,2016-01-16,9.0,2322.0,,Oui,80
1986,Leroy,Louis,M,1973-08-07,louis.leroy@datascope.fr,Juridique,Nice,CDD,2019-09-09,5.3,1088.0,1561,Oui,100
2946,Moreau,Pierre,F,1990-09-30,pierre.moreau@datascope.fr,Opérations,Marseille,CDI,2023-03-25,1.8,2480.0,,Non,100
1107,Richard,Chloé,M,1981-09-28,chloé.richard@datascope.fr,R&D,Toulouse,CDI,2015-11-17,9.1,4143.0,,Non,100
1030,Garcia,Thomas,M,1974-04-02,thomas.garcia@datascope.fr,Direction,Lyon,CDI,2017-06-02,7.6,3568.0,2461,Non,80
1203,Thomas,Camille,F,1994-09-08,camille.thomas@datascope.fr,Marketing,Lyon,CDI,2016-12-08,8.1,3785.0,1880,Non,100
3188,Michel,Louis,M,2000-06-18,louis.michel@datascope.fr,Commercial,Strasbourg,Stage,2022-03-31,2.8,900,,Non,100
3003,Durand,Léa,F,1973-03-25,léa.durand@datascope.fr,Direction,Marseille,CDI,2022-11-01,2.2,2164.0,2122,Non,100
2545,Roux,Thomas,F,1985-05-06,thomas.roux@datascope.fr,Opérations,Nice,CDI,2017-12-25,7.0,2911.0,1641,Oui,100
1369,Simon,Thomas,F,1985-03-03,thomas.simon@datascope.fr,Direction,Strasbourg,Alternance,2016-06-28,8.5,1283.0,1875,Non,100
2334,Fournier,Alice,F,2000-07-17,alice.fournier@datascope.fr,Opérations,Marseille,CDI,2018-05-03,6.7,3599.0,1875,Non,100
2287,Simon,Louis,M,1991-06-07,louis.simon@datascope.fr,Direction,Toulouse,Alternance,2015-04-09,9.7,1108.0,1880,Oui,100
3004,Bernard,Antoine,M,2014-04-07,antoine.bernarddatascope.fr,Sales,Strasbourg,CDI,2016-08-28,-2.1,0,1005,Non,100
3253,Bernard,Hugo,F,1994-11-23,hugo.bernard@datascope.fr,Marketing,Lyon,CDD,2023-06-04,1.6,1468.0,1136,Non,100
1363,Bernard,Thomas,F,1995-01-24,thomas.bernard@datascope.fr,Opérations,Toulouse,CDI,2019-07-04,5.5,2208.0,1948,Non,50
1614,Richard,Hugo,F,1992-10-29,hugo.richard@datascope.fr,Logistique,Marseille,CDD,2024-01-08,1.0,3405.0,2630,Non,100
1506,Robert,Lucas,M,1998-07-05,lucas.robert@datascope.fr,Finance,Lille,CDI,2016-07-18,8.5,2450.0,1401,Oui,100
1210,Bernard,Pierre,F,1990-05-16,pierre.bernard@datascope.fr,Juridique,Lille,CDI,2024-11-04,0.2,2955.0,,Non,80
1901,Robert,Alice,M,1975-04-12,alice.robert@datascope.fr,Informatique,Lille,CDI,2016-02-14,8.9,2295.0,3028,Oui,100
2577,Leroy,Théo,F,1972-10-13,théo.leroy@datascope.fr,Direction,Lyon,CDI,2023-11-16,1.1,3092.0,1127,Non,80
1031,Simon,Antoine,F,1978-01-11,antoine.simon@datascope.fr,Direction,Marseille,CDI,2015-01-20,9.9,2535.0,1196,Non,80
1730,Durand,Louis,F,1988-10-19,louis.durand@datascope.fr,R&D,Nice,CDD,2020-11-20,4.1,3109.0,,Non,100
2790,Moreau,Pierre,M,1980-12-20,pierre.moreau@datascope.fr,Commercial,Nice,CDI,2015-07-19,9.5,3722.0,3118,Non,100
2462,Leroy,Nicolas,F,1973-11-20,nicolas.leroy@datascope.fr,Informatique,Marseille,CDI,2015-11-05,9.2,2202.0,,Non,80
