employee_id,genre,email,departement,ville,contrat,date_embauche,anciennete_annees,salaire_mensuel_brut,temps_partiel,taux_activite,age,tranche_age
2090,M,marie.richard@datascope.fr,R&D,Marseille,Alternance,2015-12-01,9.1,1106.0,Oui,80,33,25-34 ans
2686,M,alice.bernard@datascope.fr,Direction,Strasbourg,CDI,2018-05-16,6.6,1676.0,Non,100,37,35-44 ans
2908,F,nicolas.simon@datascope.fr,Marketing,Paris,Interim,2022-06-17,2.5,1593.0,Non,100,43,35-44 ans
1985,F,thomas.roux@datascope.fr,RH,Paris,CDD,2020-07-14,4.5,2149.0,Oui,50,50,45-54 ans
1417,F,chloé.fournier@datascope.fr,Opérations,Strasbourg,CDI,2021-01-28,3.9,2722.0,Non,100,42,35-44 ans
3064,F,inès.david@datascope.fr,R&D,Grenoble,CDI,2023-10-02,1.2,2666.0,Non,100,52,45-54 ans
3103,F,paul.moreau@datascope.fr,RH,Lyon,CDI,2018-06-06,6.6,2219.0,Non,100,42,35-44 ans
2954,M,pierre.leroy@datascope.fr,R&D,Nantes,CDI,2017-08-27,7.3,2649.0,Non,100,54,45-54 ans
1891,F,chloé.simon@datascope.fr,Juridique,Bordeaux,CDD,2017-04-18,7.7,2212.0,Non,100,25,25-34 ans
2964,M,sarah.bernard@datascope.fr,R&D,Strasbourg,CDI,2017-02-27,7.8,2833.0,Oui,50,42,35-44 ans
3170,M,inès.bertrand@datascope.fr,Direction,Grenoble,CDI,2023-12-14,1.0,3551.0,Non,100,36,35-44 ans
2208,M,léa.lefebvre@datascope.fr,Marketing,Bordeaux,Interim,2020-03-01,4.8,3279.0,Oui,50,42,35-44 ans
2439,M,pierre.durand@datascope.fr,RH,Lyon,CDD,2017-03-16,7.8,1178.0,Non,100,27,25-34 ans
1400,F,léa.richard@datascope.fr,Finance,Lille,CDI,2021-03-05,3.8,1998.0,Non,100,24,Moins de 25 ans
1236,M,lucas.michel@datascope.fr,Marketing,Nantes,Stage,2020-07-22,4.4,900.0,Non,100,46,45-54 ans
3060,F,emma.fournier@datascope.fr,Commercial,Marseille,CDI,2015-06-28,9.5,1979.0,Oui,50,25,25-34 ans
1193,F,inès.vincent@datascope.fr,Finance,Nantes,CDI,2017-11-16,7.1,2307.0,Non,100,27,25-34 ans
1815,M,chloé.richard@datascope.fr,Commercial,Paris,CDD,2021-08-14,3.4,2528.0,Non,100,27,25-34 ans
3397,F,paul.michel@datascope.fr,Direction,Paris,CDD,2017-05-28,7.6,2575.0,Non,100,50,45-54 ans
2940,M,pierre.roux@datascope.fr,Juridique,Toulouse,CDD,2016-01-27,8.9,1484.0,Non,100,38,35-44 ans
1915,F,marie.dubois@datascope.fr,RH,Toulouse,CDI,2021-10-11,3.2,2893.0,Non,100,24,Moins de 25 ans
2465,F,julie.simon@datascope.fr,Direction,Nice,CDD,2023-03-16,1.8,2413.0,Non,100,35,35-44 ans
1279,F,marie.lefebvre@datascope.fr,Marketing,Marseille,CDI,2024-11-09,0.1,2962.0,Oui,80,42,35-44 ans
2430,M,julie.robert@datascope.fr,Finance,Nice,CDI,2024-02-04,0.9,2782.0,Non,100,43,35-44 ans
1578,F,antoine.dubois@datascope.fr,R&D,Bordeaux,CDD,2022-10-11,2.2,2744.0,Non,100,25,25-34 ans
1990,F,théo.bertrand@datascope.fr,R&D,Grenoble,CDI,2023-06-06,1.6,2785.0,Non,100,41,35-44 ans
2024,M,julie.garcia@datascope.fr,RH,Bordeaux,CDI,2015-11-06,9.2,2532.0,Non,100,34,25-34 ans
2736,F,nicolas.martin@datascope.fr,Direction,Lille,CDI,2015-03-05,9.8,2262.0,Non,100,24,Moins de 25 ans
1438,F,théo.richard@datascope.fr,Finance,Strasbourg,CDI,2023-07-19,1.5,1853.0,Non,100,47,45-54 ans
2490,M,thomas.thomas@datascope.fr,Opérations,Paris,CDI,2020-12-23,4.0,3411.0,Non,100,58,55 ans et plus
2489,F,sophie.richard@datascope.fr,Logistique,Marseille,CDD,2020-11-10,4.1,1847.0,Oui,50,47,45-54 ans
2292,F,alice.garcia@datascope.fr,Commercial,Strasbourg,Alternance,2017-02-27,7.8,900.0,Oui,80,58,55 ans et plus
2642,M,sophie.bertrand@datascope.fr,Commercial,Bordeaux,CDI,2019-10-07,5.2,2212.0,Non,100,48,45-54 ans
1448,M,lucas.bernard@datascope.fr,Commercial,Grenoble,CDI,2017-11-18,7.1,2876.0,Oui,80,56,55 ans et plus
1175,F,léa.dubois@datascope.fr,Marketing,Grenoble,Stage,2015-01-21,9.9,900.0,Non,100,47,45-54 ans
1854,F,camille.michel@datascope.fr,Informatique,Nice,CDD,2016-02-04,8.9,3367.0,Non,100,34,25-34 ans
2043,F,chloé.petit@datascope.fr,Commercial,Nice,CDI,2022-07-15,2.5,2537.0,Non,100,55,55 ans et plus
2329,F,inès.simon@datascope.fr,Logistique,Lille,CDD,2018-12-14,6.0,3031.0,Non,100,52,45-54 ans
2313,NB,thomas.leroy@datascope.fr,Marketing,Nantes,Alternance,2015-01-20,9.9,913.0,Oui,80,52,45-54 ans
2941,M,antoine.martin@datascope.fr,Marketing,Toulouse,CDI,2021-09-11,3.3,2689.5,Oui,50,45,45-54 ans
2072,M,marie.durand@datascope.fr,Marketing,Marseille,CDI,2020-06-16,4.5,2741.0,Non,100,47,45-54 ans
1432,M,nicolas.simon@datascope.fr,Opérations,Marseille,Interim,2016-01-16,9.0,2322.0,Oui,80,27,25-34 ans
1986,M,louis.leroy@datascope.fr,Juridique,Nice,CDD,2019-09-09,5.3,1088.0,Non,100,51,45-54 ans
2946,F,pierre.moreau@datascope.fr,Opérations,Marseille,CDI,2023-03-25,1.8,2480.0,Non,100,34,25-34 ans
1107,M,chloé.richard@datascope.fr,R&D,Toulouse,CDI,2015-11-17,9.1,4143.0,Non,100,43,35-44 ans
1030,M,thomas.garcia@datascope.fr,Direction,Lyon,CDI,2017-06-02,7.6,3568.0,Oui,80,50,45-54 ans
1203,F,camille.thomas@datascope.fr,Marketing,Lyon,CDI,2016-12-08,8.1,3785.0,Non,100,30,25-34 ans
3188,M,louis.michel@datascope.fr,Commercial,Strasbourg,Stage,2022-03-31,2.8,900.0,Non,100,24,Moins de 25 ans
3003,F,léa.durand@datascope.fr,Direction,Marseille,CDI,2022-11-01,2.2,2164.0,Non,100,51,45-54 ans
2545,F,thomas.roux@datascope.fr,Opérations,Nice,CDI,2017-12-25,7.0,2911.0,Non,100,39,35-44 ans
1369,F,thomas.simon@datascope.fr,Direction,Strasbourg,Alternance,2016-06-28,8.5,1283.0,Non,100,39,35-44 ans
2334,F,alice.fournier@datascope.fr,Opérations,Marseille,CDI,2018-05-03,6.7,3599.0,Non,100,24,Moins de 25 ans
2287,M,louis.simon@datascope.fr,Direction,Toulouse,Alternance,2015-04-09,9.7,1108.0,Non,100,33,25-34 ans
3004,M,antoine.bernarddatascope.fr,Sales,Strasbourg,CDI,2016-08-28,-2.1,0.0,Non,100,10,Moins de 25 ans
3253,F,hugo.bernard@datascope.fr,Marketing,Lyon,CDD,2023-06-04,1.6,1468.0,Non,100,30,25-34 ans
1363,F,thomas.bernard@datascope.fr,Opérations,Toulouse,CDI,2019-07-04,5.5,2208.0,Oui,50,29,25-34 ans
1614,F,hugo.richard@datascope.fr,Logistique,Marseille,CDD,2024-01-08,1.0,3405.0,Non,100,32,25-34 ans
1506,M,lucas.robert@datascope.fr,Finance,Lille,CDI,2016-07-18,8.5,2450.0,Non,100,26,25-34 ans
1210,F,pierre.bernard@datascope.fr,Juridique,Lille,CDI,2024-11-04,0.2,2955.0,Oui,80,34,25-34 ans
1901,M,alice.robert@datascope.fr,Informatique,Lille,CDI,2016-02-14,8.9,2295.0,Non,100,49,45-54 ans
2577,F,théo.leroy@datascope.fr,Direction,Lyon,CDI,2023-11-16,1.1,3092.0,Oui,80,52,45-54 ans
1031,F,antoine.simon@datascope.fr,Direction,Marseille,CDI,2015-01-20,9.9,2535.0,Oui,80,46,45-54 ans
1730,F,louis.durand@datascope.fr,R&D,Nice,CDD,2020-11-20,4.1,3109.0,Non,100,36,35-44 ans
2790,M,pierre.moreau@datascope.fr,Commercial,Nice,CDI,2015-07-19,9.5,3722.0,Non,100,44,35-44 ans
2462,F,nicolas.leroy@datascope.fr,Informatique,Marseille,CDI,2015-11-05,9.2,2202.0,Oui,80,51,45-54 ans
1887,M,théo.fournier@datascope.fr,Informatique,Marseille,CDI,2024-07-23,0.4,3579.0,Non,100,52,45-54 ans
1510,M,inès.simon@datascope.fr,Marketing,Strasbourg,Stage,2018-02-05,6.9,900.0,Oui,50,41,35-44 ans
1502,F,nicolas.bernard@datascope.fr,Commercial,Bordeaux,CDI,2016-11-25,8.1,4715.0,Non,100,31,25-34 ans
2223,M,hugo.leroy@datascope.fr,Logistique,Grenoble,CDI,2021-08-16,3.4,3455.0,Non,100,35,35-44 ans
1490,M,louis.leroy@datascope.fr,Opérations,Nantes,Alternance,2021-05-28,3.6,900.0,Non,100,59,55 ans et plus
1261,F,sophie.martin@datascope.fr,Logistique,Toulouse,CDI,2021-10-22,3.2,3000.0,Non,100,28,25-34 ans
2901,M,théo.vincent@datascope.fr,Juridique,Toulouse,CDI,2021-04-27,3.7,2422.0,Non,100,43,35-44 ans
3373,F,lucas.bernard@datascope.fr,Commercial,Strasbourg,CDI,2022-12-27,2.0,1397.0,Non,100,29,25-34 ans
2281,M,julie.vincent@datascope.fr,Juridique,Toulouse,CDI,2018-09-02,6.3,2498.0,Non,100,55,55 ans et plus
2927,F,camille.simon@datascope.fr,Direction,Bordeaux,CDD,2024-05-07,0.7,2296.0,Oui,80,54,45-54 ans
1514,F,romain.leroy@datascope.fr,Direction,Toulouse,CDI,2015-09-03,9.3,3434.0,Oui,50,34,25-34 ans
1594,NB,louis.david@datascope.fr,Marketing,Nice,CDI,2019-04-19,5.7,2084.0,Non,100,48,45-54 ans
2050,F,lucas.richard@datascope.fr,Opérations,Lille,CDI,2018-10-04,6.2,3843.0,Non,100,28,25-34 ans
2365,F,alice.moreau@datascope.fr,Logistique,Lyon,CDI,2023-05-22,1.6,1945.5,Oui,80,51,45-54 ans
2663,F,lucas.dubois@datascope.fr,Informatique,Bordeaux,Alternance,2022-11-07,2.1,900.0,Non,100,51,45-54 ans
3277,F,thomas.moreau@datascope.fr,Commercial,Lille,CDI,2020-11-20,4.1,2290.0,Non,100,41,35-44 ans
2318,M,thomas.laurent@datascope.fr,Marketing,Bordeaux,CDI,2019-03-06,5.8,3129.0,Oui,80,48,45-54 ans
2341,M,inès.vincent@datascope.fr,Opérations,Nice,CDI,2016-05-19,8.6,1776.0,Non,100,39,35-44 ans
1624,M,romain.garcia@datascope.fr,Direction,Nantes,CDI,2020-01-04,5.0,2173.0,Oui,80,53,45-54 ans
1315,F,léa.bertrand@datascope.fr,Juridique,Bordeaux,Alternance,2021-05-07,3.7,900.0,Non,100,40,35-44 ans
3300,M,camille.laurent@datascope.fr,Juridique,Nice,CDI,2015-02-02,9.9,2992.0,Oui,80,27,25-34 ans
1933,M,chloé.moreau@datascope.fr,Juridique,Lyon,CDI,2019-04-21,5.7,2464.0,Non,100,29,25-34 ans
1364,F,sarah.thomas@datascope.fr,Informatique,Lyon,CDI,2015-08-11,9.4,2608.0,Oui,80,44,35-44 ans
1131,F,louis.petit@datascope.fr,Opérations,Bordeaux,CDI,2023-03-30,1.8,2109.0,Oui,50,46,45-54 ans
2178,M,pierre.leroy@datascope.fr,Commercial,Nantes,CDI,2016-01-25,8.9,3149.0,Oui,50,38,35-44 ans
2226,F,chloé.thomas@datascope.fr,Opérations,Nice,CDD,2018-09-02,6.3,2653.0,Non,100,25,25-34 ans
2918,F,camille.roux@datascope.fr,Juridique,Grenoble,CDI,2017-11-06,7.2,3099.0,Non,100,54,45-54 ans
2691,F,nicolas.moreau@datascope.fr,Opérations,Marseille,CDI,2017-02-05,7.9,1537.0,Oui,80,55,55 ans et plus
2758,F,inès.vincent@datascope.fr,Commercial,Paris,CDI,2021-03-25,3.8,3470.0,Oui,50,34,25-34 ans
3210,F,louis.thomas@datascope.fr,R&D,Nantes,CDD,2015-12-22,9.0,1434.0,Non,100,56,55 ans et plus
1719,M,camille.leroy@datascope.fr,Opérations,Toulouse,CDD,2020-04-02,4.7,2480.0,Non,100,45,45-54 ans
1848,F,romain.leroy@datascope.fr,Finance,Nice,CDI,2015-06-14,9.5,3399.0,Non,100,52,45-54 ans
3110,F,théo.richard@datascope.fr,Commercial,Paris,CDI,2020-11-21,4.1,3904.0,Non,100,27,25-34 ans
1008,M,julie.fournier@datascope.fr,Juridique,Paris,CDI,2018-01-11,7.0,3288.0,Non,100,57,55 ans et plus
3226,F,emma.laurent@datascope.fr,Commercial,Toulouse,CDI,2015-07-16,9.5,2138.0,Non,100,57,55 ans et plus
2033,M,lucas.petit@datascope.fr,RH,Nice,CDI,2015-03-04,9.8,3666.0,Non,100,54,45-54 ans
1804,M,romain.david@datascope.fr,Direction,Bordeaux,CDI,2018-11-03,6.2,3014.0,Non,100,45,45-54 ans
2655,F,lucas.martin@datascope.fr,Juridique,Lyon,CDI,2024-08-12,0.4,3060.0,Non,100,30,25-34 ans
2994,F,camille.leroy@datascope.fr,Logistique,Toulouse,CDI,2019-08-01,5.4,2929.0,Oui,50,30,25-34 ans
2093,F,thomas.durand@datascope.fr,R&D,Toulouse,CDI,2018-08-02,6.4,1691.0,Oui,50,45,45-54 ans
2241,M,emma.simon@datascope.fr,Logistique,Strasbourg,CDI,2024-08-23,0.4,2524.0,Non,100,32,25-34 ans
1528,M,lucas.moreau@datascope.fr,Finance,Lille,CDI,2018-04-10,6.7,3585.0,Non,100,31,25-34 ans
1878,F,inès.dubois@datascope.fr,Direction,Paris,CDI,2019-08-09,5.4,3110.0,Non,100,32,25-34 ans
2176,F,nicolas.lefebvre@datascope.fr,Marketing,Paris,CDI,2022-09-10,2.3,2440.0,Oui,80,43,35-44 ans
2875,F,léa.durand@datascope.fr,Commercial,Bordeaux,CDI,2015-03-19,9.8,3249.0,Oui,50,37,35-44 ans
1153,M,romain.robert@datascope.fr,Informatique,Strasbourg,CDI,2019-09-10,5.3,2314.0,Non,100,10,Moins de 25 ans
1035,M,théo.david@datascope.fr,Opérations,Lille,CDI,2024-08-25,0.4,3067.0,Oui,80,30,25-34 ans
1062,M,antoine.bernard@datascope.fr,R&D,Nantes,CDI,2021-01-17,4.0,3471.0,Non,100,36,35-44 ans
1094,F,hugo.leroy@datascope.fr,Informatique,Grenoble,Alternance,2020-02-18,4.9,900.0,Non,100,53,45-54 ans
1216,NB,louis.bernard@datascope.fr,Marketing,Bordeaux,CDD,2016-02-15,8.9,2406.0,Non,100,52,45-54 ans
1299,M,hugo.david@datascope.fr,Logistique,Lille,CDI,2023-11-18,1.1,3243.0,Non,100,31,25-34 ans
2628,F,thomas.laurent@datascope.fr,Logistique,Nice,CDI,2022-08-04,2.4,2421.0,Non,100,50,45-54 ans
2938,F,paul.moreau@datascope.fr,Opérations,Strasbourg,CDI,2020-11-02,4.2,2064.0,Non,100,27,25-34 ans
2508,M,thomas.leroy@datascope.fr,Direction,Lyon,Alternance,2023-03-13,1.8,900.0,Non,100,54,45-54 ans
2156,F,léa.thomas@datascope.fr,Logistique,Lyon,CDI,2024-09-05,0.3,2177.0,Non,100,47,45-54 ans
1956,M,inès.robert@datascope.fr,Opérations,Grenoble,CDD,2016-08-14,8.4,2840.0,Oui,50,52,45-54 ans
1084,F,lucas.laurent@datascope.fr,Logistique,Marseille,CDI,2017-08-02,7.4,2499.0,Non,100,36,35-44 ans
1257,F,julie.dubois@datascope.fr,Finance,Strasbourg,CDI,2020-01-13,5.0,2518.0,Non,100,36,35-44 ans
2562,F,sarah.richard@datascope.fr,Opérations,Lille,CDI,2020-10-26,4.2,3297.0,Non,100,25,25-34 ans
1600,F,romain.petit@datascope.fr,R&D,Toulouse,CDI,2022-10-18,2.2,2606.0,Oui,80,53,45-54 ans
1764,NB,sophie.vincent@datascope.fr,Informatique,Nantes,CDI,2015-01-20,9.9,2522.0,Non,100,59,55 ans et plus
1247,M,léa.moreaudatascope.fr,HR,Lille,CDI,2020-04-17,4.7,0.0,Non,100,14,Moins de 25 ans
1184,M,paul.fournier@datascope.fr,Informatique,Lyon,CDD,2022-07-31,2.4,1962.0,Oui,80,56,55 ans et plus
2759,F,julie.david@datascope.fr,RH,Paris,CDI,2015-11-24,9.1,3050.0,Non,100,57,55 ans et plus
2425,F,antoine.bertrand@datascope.fr,Finance,Lyon,CDI,2016-02-05,8.9,2203.0,Non,100,50,45-54 ans
2558,F,louis.garcia@datascope.fr,Logistique,Lyon,CDI,2022-08-08,2.4,2277.0,Non,100,28,25-34 ans
2965,NB,léa.martin@datascope.fr,Informatique,Nice,CDI,2019-06-13,5.6,2081.0,Non,100,58,55 ans et plus
1829,F,alice.laurent@datascope.fr,Opérations,Lille,Interim,2022-11-21,2.1,2129.0,Non,100,41,35-44 ans
2529,F,thomas.dubois@datascope.fr,Direction,Paris,CDD,2017-08-17,7.4,3013.0,Non,100,26,25-34 ans
1324,M,hugo.durand@datascope.fr,Informatique,Grenoble,Alternance,2023-10-29,1.2,960.0,Non,100,38,35-44 ans
1818,M,marie.vincent@datascope.fr,Marketing,Bordeaux,CDI,2019-07-22,5.4,2692.0,Non,100,10,Moins de 25 ans
2572,M,pierre.dubois@datascope.fr,Marketing,Marseille,Interim,2020-02-15,4.9,1793.0,Non,100,38,35-44 ans
2699,F,louis.bertrand@datascope.fr,Marketing,Nantes,CDI,2018-04-10,6.7,1858.0,Oui,80,24,Moins de 25 ans
1736,M,emma.simon@datascope.fr,Opérations,Marseille,CDI,2016-09-17,8.3,2360.0,Oui,50,51,45-54 ans
1987,F,thomas.dubois@datascope.fr,Finance,Grenoble,CDI,2016-09-08,8.3,3024.0,Oui,80,29,25-34 ans
3102,F,paul.bernard@datascope.fr,RH,Nantes,CDI,2021-10-08,3.2,2777.0,Non,100,49,45-54 ans
2733,M,pierre.simon@datascope.fr,Marketing,Lyon,Alternance,2023-07-23,1.4,900.0,Oui,50,58,55 ans et plus
2200,M,louis.richard@datascope.fr,Commercial,Lyon,CDI,2017-11-24,7.1,2939.0,Non,100,58,55 ans et plus
2531,M,alice.leroy@datascope.fr,Informatique,Grenoble,CDI,2024-11-09,0.1,2851.0,Non,100,33,25-34 ans
1446,M,romain.durand@datascope.fr,R&D,Toulouse,CDD,2019-09-11,5.3,1705.0,Oui,80,42,35-44 ans
3273,M,louis.simon@datascope.fr,Finance,Toulouse,CDI,2024-12-23,0.0,3226.0,Oui,80,50,45-54 ans
3054,M,pierre.roux@datascope.fr,Marketing,Strasbourg,CDI,2021-08-15,3.4,3000.0,Non,100,31,25-34 ans
1931,F,marie.laurent@datascope.fr,Finance,Marseille,CDI,2018-10-12,6.2,2515.0,Non,100,44,35-44 ans
1935,F,sarah.dubois@datascope.fr,Direction,Strasbourg,Stage,2022-03-16,2.8,900.0,Oui,80,34,25-34 ans
1588,M,théo.durand@datascope.fr,R&D,Nice,CDD,2020-04-23,4.7,3129.0,Non,100,40,35-44 ans
2727,M,chloé.martin@datascope.fr,Marketing,Bordeaux,CDD,2023-07-07,1.5,1428.0,Non,100,53,45-54 ans
1386,F,marie.martin@datascope.fr,Juridique,Marseille,Interim,2024-11-19,0.1,2367.0,Oui,50,31,25-34 ans
2392,F,léa.simon@datascope.fr,Finance,Bordeaux,Alternance,2016-07-09,8.5,1234.0,Non,100,54,45-54 ans
2991,M,romain.petit@datascope.fr,Opérations,Lyon,CDI,2015-12-11,9.1,3591.0,Non,100,45,45-54 ans
1682,F,sophie.roux@datascope.fr,Logistique,Marseille,CDI,2021-11-26,3.1,2971.0,Oui,80,27,25-34 ans
1870,NB,nicolas.david@datascope.fr,Juridique,Nice,Alternance,2022-12-31,2.0,1117.0,Oui,50,24,Moins de 25 ans
1777,F,pierre.fournier@datascope.fr,R&D,Bordeaux,CDD,2015-02-28,9.8,1722.0,Oui,80,45,45-54 ans
1885,F,louis.bertrand@datascope.fr,Finance,Nantes,CDI,2018-11-30,6.1,2318.0,Oui,50,51,45-54 ans
1029,F,camille.dubois@datascope.fr,Finance,Nice,CDI,2021-10-09,3.2,3224.0,Oui,50,28,25-34 ans
1140,F,thomas.lefebvre@datascope.fr,Marketing,Paris,Stage,2022-12-08,2.1,900.0,Non,100,36,35-44 ans
2618,NB,alice.lefebvre@datascope.fr,Finance,Strasbourg,CDD,2015-02-20,9.9,2596.0,Non,100,52,45-54 ans
1336,M,louis.martin@datascope.fr,Finance,Nice,CDD,2017-09-20,7.3,2476.0,Non,100,56,55 ans et plus
1651,M,inès.simon@datascope.fr,RH,Strasbourg,CDD,2015-06-27,9.5,2102.0,Non,100,56,55 ans et plus
2794,M,marie.richard@datascope.fr,Marketing,Lyon,CDI,2020-11-12,4.1,4144.0,Non,100,31,25-34 ans
1908,M,sarah.thomas@datascope.fr,Commercial,Nice,Stage,2020-05-04,4.7,900.0,Non,100,58,55 ans et plus
1918,M,romain.david@datascope.fr,Informatique,Paris,CDI,2015-10-19,9.2,2608.0,Non,100,59,55 ans et plus
1480,F,emma.thomas@datascope.fr,R&D,Lille,CDI,2018-07-18,6.5,3403.0,Non,100,39,35-44 ans
2352,F,antoine.bertrand@datascope.fr,R&D,Paris,CDD,2022-05-16,2.6,2639.0,Non,100,24,Moins de 25 ans
1558,F,paul.vincent@datascope.fr,RH,Toulouse,CDI,2020-06-09,4.6,1622.0,Oui,80,57,55 ans et plus
1574,M,théo.garcia@datascope.fr,Juridique,Strasbourg,CDI,2015-04-13,9.7,2759.0,Non,100,39,35-44 ans
2995,F,sarah.lefebvre@datascope.fr,Finance,Marseille,CDI,2022-12-14,2.0,3071.0,Non,100,38,35-44 ans
1516,F,julie.bernard@datascope.fr,Informatique,Bordeaux,Stage,2018-05-16,6.6,900.0,Oui,80,54,45-54 ans
2826,F,marie.leroy@datascope.fr,Marketing,Lyon,CDI,2019-03-11,5.8,3426.0,Non,100,45,45-54 ans
1610,M,chloé.michel@datascope.fr,Operations,Lille,CDI,2022-05-21,2.6,0.0,Oui,80,12,Moins de 25 ans
1471,F,léa.thomas@datascope.fr,Commercial,Lyon,Stage,2024-11-27,0.1,900.0,Non,100,48,45-54 ans
1038,M,lucas.bernard@datascope.fr,Informatique,Strasbourg,Alternance,2017-02-23,7.9,942.0,Oui,50,38,35-44 ans
1601,M,louis.simon@datascope.fr,Juridique,Marseille,CDI,2019-05-13,5.6,1574.0,Non,100,49,45-54 ans
3121,F,louis.roux@datascope.fr,Direction,Strasbourg,CDI,2023-11-05,1.2,2603.0,Oui,50,29,25-34 ans
3074,F,hugo.vincent@datascope.fr,Finance,Nantes,CDI,2016-07-09,8.5,3437.0,Oui,50,27,25-34 ans
1294,F,emma.petit@datascope.fr,RH,Marseille,CDI,2021-11-21,3.1,1595.0,Non,100,58,55 ans et plus
1208,M,pierre.leroy@datascope.fr,RH,Bordeaux,CDI,2015-04-10,9.7,3173.0,Non,100,33,25-34 ans
1567,F,théo.richard@datascope.fr,Informatique,Nice,CDI,2020-12-30,4.0,2744.0,Non,100,30,25-34 ans
2521,M,sarah.thomas@datascope.fr,Juridique,Lyon,CDI,2024-06-14,0.5,2728.0,Non,100,52,45-54 ans
3329,M,louis.petit@datascope.fr,Juridique,Marseille,CDI,2019-01-23,5.9,2564.0,Non,100,50,45-54 ans
2986,M,inès.martin@datascope.fr,Logistique,Grenoble,CDI,2023-09-21,1.3,2891.0,Non,100,58,55 ans et plus
3012,M,lucas.vincent@datascope.fr,RH,Lyon,CDD,2018-02-06,6.9,1673.0,Non,100,50,45-54 ans
1988,F,paul.roux@datascope.fr,R&D,Strasbourg,CDI,2017-12-24,7.0,3769.0,Oui,50,30,25-34 ans
1349,M,léa.bernard@datascope.fr,Commercial,Toulouse,CDI,2015-09-28,9.3,3501.0,Non,100,44,35-44 ans
2968,M,emma.richard@datascope.fr,RH,Strasbourg,Stage,2020-11-15,4.1,900.0,Non,100,41,35-44 ans
2205,M,louis.michel@datascope.fr,Logistique,Strasbourg,CDI,2022-06-26,2.5,3654.0,Oui,50,28,25-34 ans
1565,M,thomas.martin@datascope.fr,Marketing,Lille,CDI,2023-07-21,1.4,2476.0,Non,100,42,35-44 ans
3369,F,pierre.roux@datascope.fr,R&D,Paris,CDD,2016-08-07,8.4,1899.0,Non,100,59,55 ans et plus
2084,M,inès.garcia@datascope.fr,Opérations,Lyon,CDD,2019-08-10,5.4,2362.0,Non,100,44,35-44 ans
2248,M,sarah.garcia@datascope.fr,Logistique,Bordeaux,CDI,2015-05-24,9.6,3277.0,Oui,80,25,25-34 ans
1776,M,antoine.durand@datascope.fr,Marketing,Marseille,CDD,2015-03-20,9.8,2599.0,Oui,50,41,35-44 ans
3380,M,alice.dubois@datascope.fr,RH,Nantes,CDI,2018-05-11,6.6,2983.0,Non,100,53,45-54 ans
2631,F,antoine.martin@datascope.fr,Finance,Marseille,CDI,2015-08-29,9.3,2607.0,Non,100,52,45-54 ans
3225,NB,julie.thomas@datascope.fr,Informatique,Lille,Stage,2024-09-10,0.3,900.0,Oui,80,37,35-44 ans
1396,F,louis.robert@datascope.fr,R&D,Toulouse,CDI,2023-03-13,1.8,3233.0,Oui,50,42,35-44 ans
3037,F,julie.durand@datascope.fr,RH,Strasbourg,CDI,2020-01-31,4.9,2772.0,Oui,50,59,55 ans et plus
3095,M,louis.bertrand@datascope.fr,Marketing,Paris,CDI,2018-08-08,6.4,900.0,Non,100,48,45-54 ans
3260,NB,lucas.moreau@datascope.fr,Marketing,Paris,CDI,2024-06-29,0.5,3625.0,Non,100,48,45-54 ans
2471,M,alice.garcia@datascope.fr,Direction,Grenoble,CDI,2020-02-01,4.9,3186.0,Non,100,34,25-34 ans
2275,M,théo.durand@datascope.fr,Direction,Lyon,CDI,2021-09-30,3.3,2477.0,Non,100,39,35-44 ans
1606,NB,thomas.garcia@datascope.fr,Juridique,Strasbourg,Interim,2015-04-11,9.7,2209.0,Non,100,42,35-44 ans
2972,M,théo.michel@datascope.fr,Marketing,Toulouse,Alternance,2023-01-24,1.9,1003.0,Non,100,41,35-44 ans
2117,M,nicolas.roux@datascope.fr,Opérations,Bordeaux,CDI,2017-07-22,7.4,1837.0,Oui,80,32,25-34 ans
3354,M,camille.david@datascope.fr,Marketing,Toulouse,CDI,2021-03-12,3.8,2414.0,Non,100,48,45-54 ans
2987,M,sarah.richard@datascope.fr,Logistique,Lyon,CDI,2020-01-24,4.9,3390.0,Non,100,28,25-34 ans
1603,F,nicolas.dubois@datascope.fr,Marketing,Lille,CDI,2016-12-14,8.0,3748.0,Non,100,24,Moins de 25 ans
1129,M,camille.lefebvre@datascope.fr,Informatique,Lyon,Stage,2017-01-16,8.0,900.0,Oui,80,28,25-34 ans
1771,M,paul.roux@datascope.fr,Commercial,Grenoble,Alternance,2018-05-29,6.6,951.0,Non,100,33,25-34 ans
3089,M,sarah.leroy@datascope.fr,Juridique,Grenoble,CDI,2017-11-22,7.1,2967.0,Non,100,51,45-54 ans
1272,F,paul.laurent@datascope.fr,R&D,Nantes,Stage,2020-02-12,4.9,900.0,Non,100,57,55 ans et plus
1835,M,lucas.michel@datascope.fr,Logistique,Strasbourg,Alternance,2017-08-11,7.4,1267.0,Non,100,35,35-44 ans
2569,M,antoine.richard@datascope.fr,Direction,Strasbourg,Alternance,2024-11-16,0.1,1671.0,Non,100,50,45-54 ans
1326,M,thomas.bernard@datascope.fr,Opérations,Grenoble,CDD,2019-06-28,5.5,3099.0,Non,100,47,45-54 ans
2873,F,emma.bertrand@datascope.fr,Direction,Lyon,CDD,2015-02-06,9.9,1626.0,Oui,50,41,35-44 ans
